status	url	deploymentPath
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-epub-adapter.js?v=2.11.0	/assets/js/reader-epub-adapter.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-footnotes.js?v=2.11.0	/assets/js/reader-footnotes.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-internal-links.js?v=2.11.0	/assets/js/reader-internal-links.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-visual-cache.js?v=2.11.0	/assets/js/reader-visual-cache.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-paginated-visual-fit.js?v=2.11.0	/assets/js/reader-paginated-visual-fit.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-continuous-core.js?v=2.11.0	/assets/js/reader-continuous-core.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-motion.js?v=2.11.0	/assets/js/reader-motion.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-a11y.js?v=2.11.0	/assets/js/reader-a11y.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader-bootstrap.js?v=2.11.0	/assets/js/reader-bootstrap.js
OK	https://shadowgarden-bon.pages.dev/assets/css/series-extra.css?v=2.11.0	/assets/css/series-extra.css
OK	https://shadowgarden-bon.pages.dev/assets/css/series-motion.css?v=2.11.0	/assets/css/series-motion.css
OK	https://shadowgarden-bon.pages.dev/assets/js/series-motion.js?v=2.11.0	/assets/js/series-motion.js
OK	https://shadowgarden-bon.pages.dev/assets/js/series.js?v=2.11.0	/assets/js/series.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/q.objectUrl	/assets/js/q.objectUrl
FAILED	https://shadowgarden-bon.pages.dev/assets/js/item.coverBlob	/assets/js/item.coverBlob
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/catalog-taxonomy.js?v=2.11.0	/assets/js/domain/catalog-taxonomy.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/bytes	/assets/js/bytes
FAILED	https://shadowgarden-bon.pages.dev/assets/js/value	/assets/js/value
FAILED	https://shadowgarden-bon.pages.dev/assets/js/digest.slice(0,16	/assets/js/digest.slice(0,16
FAILED	https://shadowgarden-bon.pages.dev/assets/js/payload.url,location.href	/assets/js/payload.url,location.href
FAILED	https://shadowgarden-bon.pages.dev/human-access	/human-access
FAILED	https://shadowgarden-bon.pages.dev/book-access	/book-access
FAILED	https://shadowgarden-bon.pages.dev/assets/js/adult=false	/assets/js/adult=false
FAILED	https://shadowgarden-bon.pages.dev/assets/js/adult	/assets/js/adult
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/index.js?v=2.11.0	/assets/js/domain/index.js
OK	https://shadowgarden-bon.pages.dev/data/source.json	/data/source.json
OK	https://shadowgarden-bon.pages.dev/data/adult-catalog.json	/data/adult-catalog.json
OK	https://shadowgarden-bon.pages.dev/data/catalog.json	/data/catalog.json
OK	https://shadowgarden-bon.pages.dev/data/version.json	/data/version.json
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/translations.js	/assets/js/domain/translations.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/catalog-taxonomy.js	/assets/js/domain/catalog-taxonomy.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/card.href,location.href	/assets/js/card.href,location.href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Bhref%7D	/assets/js/$%7Bhref%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Besc(cover)%7D	/assets/js/$%7Besc(cover)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Burls.seriesUrl(series?.id)%7D	/assets/js/$%7Burls.seriesUrl(series
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Baction.href%7D	/assets/js/$%7Baction.href%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/series?.id	/assets/js/series
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7BJSON.stringify(cover	/assets/js/$%7BJSON.stringify(cover
OK	https://shadowgarden-bon.pages.dev/assets/js/public/volume-actions.js	/assets/js/public/volume-actions.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/location.href	/assets/js/location.href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/historyMode	/assets/js/historyMode
OK	https://shadowgarden-bon.pages.dev/assets/js/library-model.js?v=2.11.0	/assets/js/library-model.js
OK	https://shadowgarden-bon.pages.dev/assets/js/library-renderers.js?v=2.11.0	/assets/js/library-renderers.js
OK	https://shadowgarden-bon.pages.dev/assets/js/public/volume-actions.js?v=2.11.0	/assets/js/public/volume-actions.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/anchor.href,location.href	/assets/js/anchor.href,location.href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Burls.seriesUrl(series.id)%7D	/assets/js/$%7Burls.seriesUrl(series.id)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/series.id	/assets/js/series.id
OK	https://shadowgarden-bon.pages.dev/assets/js/site-flavor.js?v=2.11.0	/assets/js/site-flavor.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/session.seriesId	/assets/js/session.seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/session?.adult===true	/assets/js/session
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/book-session.js	/assets/js/reader/book-session.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/app.js	/assets/js/reader/app.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/error-presentation.js	/assets/js/reader/error-presentation.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/epub-lifecycle.js	/assets/js/reader/epub-lifecycle.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/interaction-controller.js	/assets/js/reader/interaction-controller.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/index.js	/assets/js/domain/index.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/image-focus-touch-compat.js	/assets/js/reader/image-focus-touch-compat.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/href	/assets/js/href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/rawPath,base	/assets/js/rawPath,base
FAILED	https://shadowgarden-bon.pages.dev/assets/js/bookUrl,location.href	/assets/js/bookUrl,location.href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/url	/assets/js/url
FAILED	https://shadowgarden-bon.pages.dev/assets/js/record	/assets/js/record
FAILED	https://shadowgarden-bon.pages.dev/assets/js/record.blob	/assets/js/record.blob
FAILED	https://shadowgarden-bon.pages.dev/assets/js/blob	/assets/js/blob
FAILED	https://shadowgarden-bon.pages.dev/assets/js/loaded.url	/assets/js/loaded.url
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Besc(normalized.url)%7D	/assets/js/$%7Besc(normalized.url)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7BtranslatorFilterHref(series,%20label,%20urls)%7D	/assets/js/$%7BtranslatorFilterHref(series,%20label,%20urls)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7BstartAction.href%7D	/assets/js/$%7BstartAction.href%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Besc(audioAlignedUrl)%7D	/assets/js/$%7Besc(audioAlignedUrl)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Besc(home)%7D	/assets/js/$%7Besc(home)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/$%7Besc(backdrop	/assets/js/$%7Besc(backdrop
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain.urls.seriesUrl(id	/assets/js/domain.urls.seriesUrl(id
FAILED	https://shadowgarden-bon.pages.dev/assets/js/requestedAdult	/assets/js/requestedAdult
OK	https://shadowgarden-bon.pages.dev/assets/js/series-renderers.js?v=2.11.0	/assets/js/series-renderers.js
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/i	/assets/vendor/i
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/t	/assets/vendor/t
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/t,this.base	/assets/vendor/t,this.base
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/arguments%5B0%5D,arguments%5B1%5D	/assets/vendor/arguments%5B0%5D,arguments%5B1%5D
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/e,t%5Be%5D	/assets/vendor/e,t%5Be%5D
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/t,e	/assets/vendor/t,e
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/e	/assets/vendor/e
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/i,e	/assets/vendor/i,e
FAILED	https://shadowgarden-bon.pages.dev/assets/vendor/this.cover	/assets/vendor/this.cover
FAILED	https://shadowgarden-bon.pages.dev/assets/js/admin/blob	/assets/js/admin/blob
FAILED	https://shadowgarden-bon.pages.dev/assets/js/admin/url	/assets/js/admin/url
FAILED	https://shadowgarden-bon.pages.dev/admin-access	/admin-access
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/upload-fields.js?v=2.11.0	/assets/js/admin/upload-fields.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/auth-session.js?v=2.11.0	/assets/js/admin/auth-session.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/library-workflow.js?v=2.11.0	/assets/js/admin/library-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/translation-workflow.js?v=2.11.0	/assets/js/admin/translation-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/maintenance-workflow.js?v=2.11.0	/assets/js/admin/maintenance-workflow.js
